AÑO,CENTRO,DESCRIPCION CENTRO,SECCION,DESCRIPCION SECCION,PROGRAMA,DESCRIPCION PROGRAMA,CAPITULO,DESCRIPCION CAPITULO,ECONOMICO,DESCRIPCION ECONOMICO,IMPORTE
2013,001,AYUNTAMIENTO DE MADRID,013,COMUNICACIÓN,92701,MEDIOS DE COMUNICACIÓN,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,612695
2013,001,AYUNTAMIENTO DE MADRID,013,COMUNICACIÓN,92701,MEDIOS DE COMUNICACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,2500
2013,001,AYUNTAMIENTO DE MADRID,013,COMUNICACIÓN,92701,MEDIOS DE COMUNICACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22602,PUBLICIDAD Y PROPAGANDA,753400
2013,001,AYUNTAMIENTO DE MADRID,013,COMUNICACIÓN,92701,MEDIOS DE COMUNICACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22606,"REUNIONES, CONFERENCIAS Y CURSOS",5000
2013,001,AYUNTAMIENTO DE MADRID,013,COMUNICACIÓN,92701,MEDIOS DE COMUNICACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,632951
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,91205,ÁREA DE ESTUDIOS,1,GASTOS DE PERSONAL,10000,RETRIBUCIONES BÁSICAS,91789
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,91205,ÁREA DE ESTUDIOS,1,GASTOS DE PERSONAL,11000,RETRIBUCIONES BÁSICAS,8379
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,91205,ÁREA DE ESTUDIOS,1,GASTOS DE PERSONAL,11001,RETRIBUCIONES COMPLEMENTARIAS,33092
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,91205,ÁREA DE ESTUDIOS,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,19770
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,91205,ÁREA DE ESTUDIOS,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,8379
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,91205,ÁREA DE ESTUDIOS,1,GASTOS DE PERSONAL,12006,TRIENIOS,8284
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,91205,ÁREA DE ESTUDIOS,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,15953
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,91205,ÁREA DE ESTUDIOS,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,37452
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,91205,ÁREA DE ESTUDIOS,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,3890
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,91205,ÁREA DE ESTUDIOS,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,12252
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,91205,ÁREA DE ESTUDIOS,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,52814
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,91205,ÁREA DE ESTUDIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,3267
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,10100,RETRIBUCIONES BÁSICAS,89749
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,11000,RETRIBUCIONES BÁSICAS,61644
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,11001,RETRIBUCIONES COMPLEMENTARIAS,158996
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,102739
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,6454
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,75239
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,71550
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,12006,TRIENIOS,68074
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,174116
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,390297
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,24025
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,13628
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,7256
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,90160
2013,001,AYUNTAMIENTO DE MADRID,014,ESTUDIOS,92203,COORDINACIÓN GENERAL DE ESTUDIOS,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,275760
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,190801
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,100969
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,43551
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,190362
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,1,GASTOS DE PERSONAL,12006,TRIENIOS,87428
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,342905
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,770773
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,35956
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,69967
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,356555
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,1,GASTOS DE PERSONAL,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,700000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20400,ARRENDAMIENTOS DE MATERIAL DE TRANSPORTE,50288
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21200,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,177679
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21300,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",52500
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21500,"REP., MANT. Y CONSERV. DE MOBILIARIO",1111
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21600,"REP., MANT.Y CONSERV. EQUIPOS PROCESO INFORMACIÓN",18406
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,7000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",735
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,10000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22104,VESTUARIO,3000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22110,PRODUCTOS DE LIMPIEZA Y ASEO,500
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,59500
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22700,LIMPIEZA Y ASEO,152788
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22701,SEGURIDAD,176747
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,132054
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,172900
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13001,RECURSOS HUMANOS. SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23300,INDEMNIZACIÓN A FORMADORES INTERNOS,1082395
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,10100,RETRIBUCIONES BÁSICAS,85670
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,11000,RETRIBUCIONES BÁSICAS,48557
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,11001,RETRIBUCIONES COMPLEMENTARIAS,124589
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,11002,OTRAS REMUNERACIONES,1196
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,1332673
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,952978
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,2594372
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,54419834
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,12005,SUELDOS DEL GRUPO E,853213
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,12006,TRIENIOS,10933510
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,35784454
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,131163578
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,6754258
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,12200,RETRIBUCIONES EN ESPECIE,345782
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,31524
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,62109
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,13100,RETRIBUCIONES BÁSICAS,23943
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,13102,OTRAS REMUNERACIONES,9832
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,171266
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,15001,PRODUCTIVIDAD POLICÍA MUNICIPAL,22000000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,15100,GRATIFICACIONES POR SERVICIOS EXTRAORDINARIOS,5000000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,71272675
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20400,ARRENDAMIENTOS DE MATERIAL DE TRANSPORTE,5072057
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21300,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",523166
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21400,"REP., MANT. Y CONSERV. ELEMENTOS DE TRANSPORTE",230580
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21600,"REP., MANT.Y CONSERV. EQUIPOS PROCESO INFORMACIÓN",1636937
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,104000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",2050
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,135000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22103,COMBUSTIBLES Y CARBURANTES,2000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22104,VESTUARIO,748906
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22105,PRODUCTOS ALIMENTICIOS,10000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22106,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO,12000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22110,PRODUCTOS DE LIMPIEZA Y ASEO,6000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22111,"REPUESTOS DE MAQUIN., UTILLAJE Y ELEM.TRANSPORTES",92000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22113,MANUTENCIÓN DE ANIMALES,67758
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,72000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22502,TRIBUTOS DE LAS ENTIDADES LOCALES,200
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22604,GASTOS JURÍDICOS Y CONTENCIOSOS,2800
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22699,OTROS GASTOS DIVERSOS,350
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,22700
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,2179996
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23020,DEL PERSONAL NO DIRECTIVO,120000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23120,GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO,8000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23121,LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO,300
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23399,OTRAS INDEMNIZACIONES,95000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13201,SEGURIDAD,6,INVERSIONES REALES,62600,EQUIPOS DE COMUNICACIÓN,125000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,10100,RETRIBUCIONES BÁSICAS,92249
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,11000,RETRIBUCIONES BÁSICAS,14677
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,11001,RETRIBUCIONES COMPLEMENTARIAS,46825
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,293540
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,288230
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,748763
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,6086499
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,12005,SUELDOS DEL GRUPO E,7679
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,12006,TRIENIOS,802980
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,4381965
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,8799834
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,596881
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,24441
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,1196
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,506256
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,15100,GRATIFICACIONES POR SERVICIOS EXTRAORDINARIOS,255000
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,5692500
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20400,ARRENDAMIENTOS DE MATERIAL DE TRANSPORTE,175196
2013,001,AYUNTAMIENTO DE MADRID,015,MEDIO AMBIENTE Y MOVILIDAD,13301,TRÁFICO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21200,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,148717
