Датум на објавување;Број раздел;Назив раздел;Сметка;Број потпрограма;Назив потпрограма;Категорија;Назив категорија;Ставка;Назив ставка;Буџет
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;100000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;100000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;1500000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;80000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;46;СУБВЕНЦИИ И ТРАНСФЕРИ;464;Разни трансфери;3900000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;200000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;50;ИНСТИТУТ ЗА СТАНДАРДИЗАЦИЈА;40;ПЛАТИ И НАДОМЕСТОЦИ;401;Основни плати;6283000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;50;ИНСТИТУТ ЗА СТАНДАРДИЗАЦИЈА;40;ПЛАТИ И НАДОМЕСТОЦИ;402;Придонеси за социјално осигурување;2324000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;50;ИНСТИТУТ ЗА СТАНДАРДИЗАЦИЈА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;800000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;50;ИНСТИТУТ ЗА СТАНДАРДИЗАЦИЈА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;900000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;40;ПЛАТИ И НАДОМЕСТОЦИ;401;Основни плати;5118000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;40;ПЛАТИ И НАДОМЕСТОЦИ;402;Придонеси за социјално осигурување;1893000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;80000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;400000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;100000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;100000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;600000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;ДГ;ПОДДРШКА НА РАЗВОЈОТ НА МАЛИ И СРЕДНИ ПРЕТПРИЈАТИЈА;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;150000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;ДГ;ПОДДРШКА НА РАЗВОЈОТ НА МАЛИ И СРЕДНИ ПРЕТПРИЈАТИЈА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;1750000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;ДГ;ПОДДРШКА НА РАЗВОЈОТ НА МАЛИ И СРЕДНИ ПРЕТПРИЈАТИЈА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;240000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;ДГ;ПОДДРШКА НА РАЗВОЈОТ НА МАЛИ И СРЕДНИ ПРЕТПРИЈАТИЈА;46;СУБВЕНЦИИ И ТРАНСФЕРИ;462;Субвенции за приватни претпријатија;9000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;ДГ;ПОДДРШКА НА РАЗВОЈОТ НА МАЛИ И СРЕДНИ ПРЕТПРИЈАТИЈА;46;СУБВЕНЦИИ И ТРАНСФЕРИ;464;Разни трансфери;1400000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;630;МА;ПОМОШ ПРИ ТРАНЗИЦИЈА И ИНСТИТУЦИОНАЛНА НАДГРАДБА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;3500000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;10;АДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;3000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;10;АДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;200000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;10;АДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;100000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;10;АДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;1000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;10;АДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;100000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;10;АДМИНИСТРАЦИЈА;48;КАПИТАЛНИ РАСХОДИ;485;Вложувања и нефинансиски средства;600000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;13;БИРО ЗА МЕТРОЛОГИЈА;40;ПЛАТИ И НАДОМЕСТОЦИ;401;Основни плати;9805000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;13;БИРО ЗА МЕТРОЛОГИЈА;40;ПЛАТИ И НАДОМЕСТОЦИ;402;Придонеси за социјално осигурување;3626000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;13;БИРО ЗА МЕТРОЛОГИЈА;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;2000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;13;БИРО ЗА МЕТРОЛОГИЈА;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;5950000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;13;БИРО ЗА МЕТРОЛОГИЈА;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;1800000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;13;БИРО ЗА МЕТРОЛОГИЈА;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;700000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;13;БИРО ЗА МЕТРОЛОГИЈА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;3800000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;13;БИРО ЗА МЕТРОЛОГИЈА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;3200000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;13;БИРО ЗА МЕТРОЛОГИЈА;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;60000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;13;БИРО ЗА МЕТРОЛОГИЈА;48;КАПИТАЛНИ РАСХОДИ;481;Градежни објекти;8000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;13;БИРО ЗА МЕТРОЛОГИЈА;48;КАПИТАЛНИ РАСХОДИ;485;Вложувања и нефинансиски средства;1500000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;20;ИСКОРИСТУВАЊЕ НА ПРИРОДНИТЕ РЕСУРСИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;5000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;31;АГЕНЦИЈА ЗА ЕНЕРГЕТИКА;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;300000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;31;АГЕНЦИЈА ЗА ЕНЕРГЕТИКА;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;100000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;50;ИНСТИТУТ ЗА СТАНДАРДИЗАЦИЈА;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;1900000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;50;ИНСТИТУТ ЗА СТАНДАРДИЗАЦИЈА;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;1550000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;50;ИНСТИТУТ ЗА СТАНДАРДИЗАЦИЈА;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;800000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;50;ИНСТИТУТ ЗА СТАНДАРДИЗАЦИЈА;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;900000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;50;ИНСТИТУТ ЗА СТАНДАРДИЗАЦИЈА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;4480000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;50;ИНСТИТУТ ЗА СТАНДАРДИЗАЦИЈА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;6400000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;50;ИНСТИТУТ ЗА СТАНДАРДИЗАЦИЈА;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;500000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;50;ИНСТИТУТ ЗА СТАНДАРДИЗАЦИЈА;48;КАПИТАЛНИ РАСХОДИ;485;Вложувања и нефинансиски средства;200000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;900000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;1500000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;350000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;2000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;4000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;1500000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;46;СУБВЕНЦИИ И ТРАНСФЕРИ;464;Разни трансфери;1000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;500000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;48;КАПИТАЛНИ РАСХОДИ;481;Градежни објекти;500000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;631;51;ИНСТИТУТ ЗА АКРЕДИТАЦИЈА;48;КАПИТАЛНИ РАСХОДИ;485;Вложувања и нефинансиски средства;500000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;11;ИНДУСТРИСКА ПОЛИТИКА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;35000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;31;АГЕНЦИЈА ЗА ЕНЕРГЕТИКА;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;400000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;31;АГЕНЦИЈА ЗА ЕНЕРГЕТИКА;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;200000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;31;АГЕНЦИЈА ЗА ЕНЕРГЕТИКА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;2000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;31;АГЕНЦИЈА ЗА ЕНЕРГЕТИКА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;200000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;31;АГЕНЦИЈА ЗА ЕНЕРГЕТИКА;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;830000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;32;РАЗВОЈ НА ЕНЕРГЕТИКАТА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;50200000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;1650000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;430000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;100000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;10000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;400000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;785;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;46;СУБВЕНЦИИ И ТРАНСФЕРИ;464;Разни трансфери;1650000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;787;21;ГЕОЛОШКИ ЗАВОД;42;СТОКИ И УСЛУГИ;425;Договорни услуги;5000000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;787;31;АГЕНЦИЈА ЗА ЕНЕРГЕТИКА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;300000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;787;31;АГЕНЦИЈА ЗА ЕНЕРГЕТИКА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;100000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;787;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;50000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;787;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;100000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;787;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;50000
2014-01-01T00:00:00;10001;МИНИСТЕРСТВО ЗА ЕКОНОМИЈА;787;40;АГЕНЦИЈА ЗА ПОДДРШКА НА ПРЕТПРИЕМНИШТВОТО НА РМ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;100000
